,word,label
10862,during,c
10863,the,c
10864,brake,i
10865,.,c
10866,The,c
10867,smokers,c
10868,in,c
10869,the,c
10870,school,c
10871,yard,c
10872,",",c
10873,the,c
10874,buffett,c
10875,and,c
10876,the,c
10877,other,c
10878,pupils,c
10879,",",c
10880,who,c
10881,are,c
10882,sitting,c
10883,in,c
10884,front,c
10885,of,c
10886,their,c
10887,tables,c
10888,writing,c
10889,their,c
10890,homework,c
10891,.,c
10892,I,c
10893,think,c
10894,then,c
10895,we,c
10896,should,c
10897,film,c
10898,an,c
10899,informatic,i
10900,-,c
10901,lesson,c
10902,.,c
10903,It,c
10904,would,c
10905,be,c
10906,funny,c
10907,to,c
10908,present,c
10909,the,c
10910,computers,c
10911,",",c
10912,which,c
10913,are,c
10914,often,c
10915,overcharged,i
10916,",",c
10917,or,c
10918,often,c
10919,the,c
10920,netserver,c
10921,is,c
10922,spinning,i
10923,.,c
10924,It,c
10925,'s,c
10926,really,c
10927,funny,c
10928,to,c
10929,see,c
10930,the,c
10931,helpless,c
10932,teacher,c
10933,",",c
10934,who,c
10935,wants,c
10936,to,c
10937,go,c
10938,on,c
10939,writing,c
10940,in,c
10941,excel,c
10942,or,c
10943,a,c
10944,word,c
10945,text,c
10946,",",c
10947,while,c
10948,the,c
10949,computers,c
10950,do,c
10951,not,c
10952,work,c
10953,or,c
10954,brake,i
10955,down,i
10956,.,c
10957,I,c
10958,think,c
10959,that,c
10960,would,c
10961,be,c
10962,all,c
10963,for,c
10964,our,c
10965,video,c
10966,.,c
10967,In,c
10968,my,c
10969,opinion,c
10970,this,c
10971,are,c
10972,the,c
10973,most,c
10974,interesting,c
10975,things,c
10976,in,c
10977,our,c
10978,school,c
10979,.,c
10980,Dear,c
10981,Sir,c
10982,or,c
10983,Madam,c
10984,",",c
10985,I,c
10986,am,c
10987,writing,c
10988,to,c
10989,complain,c
10990,about,i
10991,your,c
10992,entertainment,c
10993,which,c
10994,was,c
10995,advertised,c
10996,in,c
10997,the,c
10998,last,c
10999,edition,c
11000,of,c
11001,"""\""""""",c
11002,Plays,c
11003,"""\""""""",c
11004,.,c
11005,I,c
11006,am,c
11007,afraid,c
11008,that,c
11009,reality,c
11010,had,c
11011,nothing,c
11012,common,c
11013,with,c
11014,the,c
11015,things,c
11016,I,c
11017,suspected,c
11018,to,c
11019,meet,c
11020,.,c
11021,First,c
11022,of,c
11023,all,c
11024,",",c
11025,the,c
11026,prices,c
11027,were,c
11028,n't,c
11029,lower,c
11030,in,c
11031,any,c
11032,cases,c
11033,although,c
11034,you,c
11035,advertised,c
11036,the,c
11037,information,c
11038,like,c
11039,that,c
11040,.,c
11041,Then,c
11042,",",c
11043,I,c
11044,expected,c
11045,the,c
11046,show,c
11047,to,c
11048,start,c
11049,on,c
11050,time,c
11051,",",c
11052,but,c
11053,it,c
11054,turned,c
11055,out,c
11056,that,c
11057,I,c
11058,had,c
11059,to,c
11060,wait,c
11061,45,c
11062,minutes,c
11063,.,c
11064,Moreover,c
11065,",",c
11066,when,c
11067,the,c
11068,play,c
11069,started,c
11070,at,c
11071,last,c
11072,",",c
11073,I,c
11074,could,c
11075,n't,c
11076,look,c
11077,at,c
11078,the,c
11079,actors,c
11080,.,c
11081,Especially,c
11082,I,c
11083,was,c
11084,disappointed,c
11085,by,c
11086,Danny,c
11087,Brook,c
11088,who,c
11089,made,c
11090,me,c
11091,nervous,c
11092,with,c
11093,his,c
11094,lack,c
11095,of,c
11096,talent,c
11097,.,c
11098,According,c
11099,to,c
11100,your,c
11101,advertisement,c
11102,",",c
11103,there,c
11104,was,c
11105,a,c
11106,possibility,c
11107,to,c
11108,have,c
11109,dinner,c
11110,in,c
11111,your,c
11112,restaurant,c
11113,",",c
11114,but,c
11115,I,c
11116,was,c
11117,surprised,c
11118,when,c
11119,I,c
11120,found,c
11121,it,c
11122,closed,c
11123,.,c
11124,After,c
11125,that,c
11126,",",c
11127,I,c
11128,should,c
11129,also,c
11130,mention,c
11131,",",c
11132,that,c
11133,this,c
11134,evening,c
11135,was,c
11136,dull,c
11137,",",c
11138,boring,c
11139,and,c
11140,the,c
11141,worst,c
11142,in,c
11143,my,c
11144,life,c
11145,.,c
11146,I,c
11147,am,c
11148,looking,c
11149,forward,c
11150,to,c
11151,hearing,c
11152,from,c
11153,you,c
11154,and,c
11155,I,c
11156,insist,c
11157,that,c
11158,you,c
11159,refund,c
11160,my,c
11161,lost,c
11162,money,c
11163,at,c
11164,once,c
11165,.,c
11166,Yours,c
11167,faithfully,c
11168,",",c
11169,Come,c
11170,back,c
11171,to,c
11172,paradise,c
11173,There,c
11174,is,c
11175,no,c
11176,doubt,c
11177,that,c
11178,fashion,c
11179,affects,c
11180,people,c
11181,and,c
11182,makes,c
11183,them,c
11184,obsessed,c
11185,with,c
11186,this,c
11187,subject,c
11188,",",c
11189,but,c
11190,what,c
11191,can,c
11192,be,c
11193,designed,c
11194,more,c
11195,?,c
11196,Can,c
11197,you,c
11198,imagine,c
11199,the,c
11200,trend,c
11201,which,c
11202,will,c
11203,be,c
11204,as,c
11205,shocking,c
11206,as,c
11207,it,c
11208,has,c
11209,never,c
11210,been,c
11211,?,c
11212,The,c
11213,clothes,c
11214,is,c
11215,part,c
11216,of,c
11217,each,c
11218,culture,c
11219,and,c
11220,one,c
11221,of,c
11222,these,c
11223,things,c
11224,which,c
11225,expresses,i
11226,our,c
11227,taste,c
11228,and,c
11229,personality,c
11230,.,c
11231,People,c
11232,spend,c
11233,a,c
11234,lot,c
11235,of,c
11236,money,c
11237,to,c
11238,buy,c
11239,something,c
11240,extraordinary,c
11241,",",c
11242,feel,c
11243,comfortable,c
11244,and,c
11245,stand,c
11246,out,c
11247,.,c
11248,They,c
11249,come,c
11250,up,c
11251,with,c
11252,many,c
11253,ideas,c
11254,but,c
11255,it,c
11256,ca,i
11257,n't,c
11258,last,c
11259,for,c
11260,a,c
11261,long,c
11262,time,c
11263,.,c
11264,Nowadays,c
11265,it,c
11266,'s,c
11267,getting,c
11268,obvious,c
11269,that,c
11270,designers,c
11271,sold,c
11272,only,c
11273,details,c
11274,",",c
11275,but,c
11276,significant,c
11277,changes,c
11278,do,c
11279,n't,c
11280,turn,c
11281,up,c
11282,.,c
11283,Styles,c
11284,mix,c
11285,",",c
11286,colours,c
11287,and,c
11288,shapes,c
11289,come,c
11290,back,c
11291,from,c
11292,the,c
11293,past,c
11294,",",c
11295,only,c
11296,the,c
11297,fabrics,c
11298,are,c
11299,different,c
11300,.,c
11301,People,c
11302,look,c
11303,for,c
11304,something,c
11305,new,c
11306,but,c
11307,it,c
11308,is,c
11309,not,c
11310,so,c
11311,easy,c
11312,to,c
11313,be,c
11314,creative,c
11315,all,c
11316,the,c
11317,time,c
11318,.,c
11319,Teenagers,c
11320,are,c
11321,bored,c
11322,with,c
11323,casual,c
11324,fashion,c
11325,and,c
11326,their,c
11327,parents,c
11328,laugh,c
11329,at,c
11330,them,c
11331,because,c
11332,of,c
11333,the,c
11334,fact,c
11335,they,c
11336,wear,c
11337,common,c
11338,clothes,c
11339,.,c
11340,That,c
11341,'s,c
11342,why,c
11343,I,c
11344,believe,c
11345,in,c
11346,the,c
11347,solution,c
11348,which,c
11349,is,c
11350,the,c
11351,closest,c
11352,to,c
11353,human,c
11354,nature,c
11355,and,c
11356,can,c
11357,help,c
11358,us,c
11359,to,c
11360,omit,i
11361,the,c
11362,boredome,i
11363,I,c
11364,am,c
11365,sure,c
11366,that,c
11367,at,c
11368,last,c
11369,we,c
11370,will,c
11371,take,c
11372,off,c
11373,our,c
11374,clothes,c
11375,and,c
11376,in,c
11377,the,c
11378,future,c
11379,we,c
11380,will,c
11381,be,c
11382,undressed,c
11383,and,c
11384,free,c
11385,there,c
11386,wo,c
11387,n't,c
11388,be,c
11389,any,c
11390,problem,c
11391,with,c
11392,being,c
11393,up,c
11394,-,c
11395,do,c
11396,-,c
11397,date,c
11398,.,c
11399,As,c
11400,it,c
11401,was,c
11402,previously,c
11403,stated,c
11404,I,c
11405,am,c
11406,convinced,c
11407,that,c
11408,the,c
11409,reality,c
11410,will,c
11411,turn,c
11412,out,c
11413,to,c
11414,be,c
11415,a,c
11416,paradise,c
11417,where,c
11418,the,c
11419,most,c
11420,important,c
11421,will,c
11422,be,c
11423,body,c
11424,and,c
11425,purity,c
11426,of,c
11427,our,c
11428,soul,c
11429,.,c
11430,Dear,c
11431,Sir,c
11432,or,c
11433,Madam,c
11434,",",c
11435,I,c
11436,am,c
11437,writing,c
11438,in,c
11439,connection,c
11440,with,c
11441,the,c
11442,musical,c
11443,show,c
11444,I,c
11445,saw,c
11446,in,c
11447,your,c
11448,theatre,c
11449,a,c
11450,week,c
11451,ago,c
11452,Although,c
11453,the,c
11454,show,c
11455,was,c
11456,supposed,c
11457,to,c
11458,be,c
11459,the,c
11460,London,c
11461,'s,c
11462,newest,c
11463,and,c
11464,best,c
11465,musical,c
11466,show,c
11467,",",c
11468,I,c
11469,am,c
11470,rather,c
11471,disappointed,c
11472,with,c
11473,it,c
11474,.,c
11475,Firstly,c
11476,",",c
11477,I,c
11478,was,c
11479,really,c
11480,looking,c
11481,forward,c
11482,to,c
11483,seeing,c
11484,Danny,c
11485,Brook,c
11486,and,c
11487,Tina,c
11488,Truelove,c
11489,on,c
11490,the,c
11491,stage,c
11492,.,c
11493,However,c
11494,",",c
11495,you,c
11496,changed,c
11497,actors,c
11498,without,c
11499,informing,c
11500,viewers,c
11501,.,c
11502,As,c
11503,if,c
11504,this,c
11505,were,c
11506,not,c
11507,enough,c
11508,",",c
11509,the,c
11510,show,c
11511,was,c
11512,forty,c
11513,five,c
11514,minutes,c
11515,late,c
11516,.,c
11517,Your,c
11518,leaflet,c
11519,was,c
11520,rather,c
11521,misleading,c
11522,on,c
11523,this,c
11524,subject,c
11525,.,c
11526,According,c
11527,to,c
11528,your,c
11529,leaflet,c
11530,",",c
11531,tickets,c
11532,were,c
11533,supposed,c
11534,to,c
11535,be,c
11536,a,c
11537,bit,c
11538,cheaper,c
11539,",",c
11540,but,c
11541,I,c
11542,was,c
11543,refused,c
11544,being,i
11545,given,c
11546,a,c
11547,discount,c
11548,.,c
11549,On,c
11550,top,c
11551,of,c
11552,everything,c
11553,",",c
11554,the,c
11555,theatre,c
11556,restaurant,c
11557,was,c
11558,closed,c
11559,.,c
11560,You,c
11561,can,c
11562,imagine,c
11563,how,c
11564,disappointed,c
11565,I,c
11566,must,c
11567,be,c
11568,to,c
11569,spent,i
11570,such,c
11571,an,c
11572,imperfect,c
11573,evening,c
11574,.,c
11575,I,c
11576,demand,c
11577,a,c
11578,full,c
11579,refund,c
11580,or,c
11581,I,c
11582,will,c
11583,be,c
11584,forced,c
11585,to,c
11586,take,c
11587,this,c
11588,mater,i
11589,further,c
11590,.,c
11591,I,c
11592,look,c
11593,forward,c
11594,to,c
11595,receiving,c
11596,your,c
11597,prompt,c
11598,reply,c
11599,.,c
11600,Yours,c
11601,faithfully,c
11602,",",c
11603,Recently,i
11604,",",c
11605,we,c
11606,have,c
11607,had,c
11608,a,c
11609,very,c
11610,interesting,c
11611,discussion,c
11612,about,c
11613,how,c
11614,science,c
11615,and,c
11616,technology,c
11617,affects,i
11618,our,c
11619,lives,c
11620,.,c
11621,My,c
11622,life,c
11623,has,c
11624,also,c
11625,changed,c
11626,as,c
11627,a,c
11628,result,c
11629,of,c
11630,modern,c
11631,technology,c
11632,.,c
11633,Thanks,c
11634,to,c
11635,computers,c
11636,",",c
11637,phones,c
11638,",",c
11639,mobile,c
11640,phones,c
11641,",",c
11642,internet,c
11643,I,c
11644,can,c
11645,communicate,c
11646,with,c
11647,other,c
11648,people,c
11649,faster,c
11650,than,c
11651,I,c
11652,was,c
11653,able,c
11654,to,c
11655,do,c
11656,before,c
11657,.,c
11658,My,c
11659,father,c
11660,is,c
11661,a,c
11662,sailor,c
11663,and,c
11664,I,c
11665,meet,c
11666,him,c
11667,only,c
11668,four,c
11669,times,c
11670,a,c
11671,year,c
11672,.,c
11673,But,c
11674,thanks,c
11675,to,c
11676,mobile,c
11677,phone,c
11678,I,c
11679,can,c
11680,contact,c
11681,him,c
11682,even,c
11683,if,c
11684,he,c
11685,is,c
11686,sailing,c
11687,in,c
11688,the,c
11689,Atlantic,c
11690,Ocean,c
11691,.,c
11692,I,c
11693,also,c
11694,enjoy,c
11695,shopping,c
11696,through,c
11697,internet,c
11698,.,c
11699,This,c
11700,way,c
11701,I,c
11702,do,c
11703,n't,c
11704,have,c
11705,to,c
11706,do,c
11707,be,i
11708,queuing,c
11709,in,c
11710,shops,c
11711,and,c
11712,supermarkets,c
11713,and,c
11714,I,c
11715,can,c
11716,choose,c
11717,fashionable,c
11718,clothes,c
11719,.,c
11720,In,c
11721,the,c
11722,future,c
11723,I,c
11724,would,c
11725,love,c
11726,to,c
11727,be,c
11728,a,c
11729,doctor,c
11730,",",c
11731,especially,c
11732,a,c
11733,cardiologist,c
11734,.,c
11735,Nowadays,c
11736,",",c
11737,modern,c
11738,technology,c
11739,is,c
11740,used,c
11741,in,c
11742,medicine,c
11743,more,c
11744,often,c
11745,and,c
11746,it,c
11747,can,c
11748,minimise,c
11749,the,c
11750,risk,c
11751,of,c
11752,the,c
11753,death,c
11754,of,c
11755,the,c
11756,patients,c
11757,.,c
11758,However,c
11759,",",c
11760,I,c
11761,can,c
11762,see,c
11763,some,c
11764,disadvantages,c
11765,of,c
11766,technological,c
11767,progress,c
11768,.,c
11769,First,c
11770,of,c
11771,all,c
11772,",",c
11773,I,c
11774,spend,c
11775,too,c
11776,much,c
11777,time,c
11778,indoors,c
11779,playing,c
11780,computer,c
11781,or,c
11782,watching,c
11783,TV,c
11784,.,c
11785,I,c
11786,know,c
11787,that,c
11788,if,c
11789,I,c
11790,want,c
11791,to,c
11792,keep,c
11793,fit,c
11794,and,c
11795,stay,c
11796,healthy,c
11797,",",c
11798,I,c
11799,must,c
11800,take,c
11801,up,c
11802,some,c
11803,sport,c
11804,.,c
11805,Moreover,c
11806,",",c
11807,modern,c
11808,technology,c
11809,has,c
11810,made,c
11811,our,c
11812,environment,c
11813,more,c
11814,polluted,c
11815,.,c
11816,That,c
11817,'s,c
11818,why,c
11819,we,c
11820,should,c
11821,abandon,c
11822,cars,c
11823,from,c
11824,city,c
11825,centres,c
11826,",",c
11827,closed,c
11828,down,c
11829,factories,c
11830,which,c
11831,produce,c
11832,too,c
11833,much,c
11834,sewage,c
11835,.,c
11836,Although,c
11837,modern,c
11838,progress,c
11839,has,c
11840,made,c
11841,our,c
11842,life,c
11843,easier,c
11844,",",c
11845,it,c
11846,may,c
11847,be,c
11848,also,c
11849,harmful,c
11850,.,c
11851,We,c
11852,should,c
11853,all,c
11854,be,c
11855,aware,c
11856,of,c
11857,these,c
11858,consequences,c
11859,of,c
11860,modern,c
11861,technology,c
11862,and,c
11863,use,c
11864,it,c
11865,considerably,c
11866,.,c
11867,Dear,c
11868,Helen,c
11869,Ryan,c
11870,",",c
11871,I,c
11872,am,c
11873,writing,c
11874,to,c
11875,answer,c
11876,all,c
11877,the,c
11878,questions,c
11879,that,c
11880,you,c
11881,made,c
11882,me,c
11883,in,c
11884,your,c
11885,last,c
11886,letter,c
11887,.,c
11888,First,c
11889,of,c
11890,all,c
11891,",",c
11892,I,c
11893,wanted,c
11894,to,c
11895,thank,c
11896,you,c
11897,for,c
11898,giving,c
11899,me,c
11900,the,c
11901,first,c
11902,prize,c
11903,in,c
11904,your,c
11905,competition,c
11906,.,c
11907,It,c
11908,is,c
11909,very,c
11910,important,c
11911,for,c
11912,me,c
11913,",",c
11914,because,c
11915,I,c
11916,always,c
11917,wanted,c
11918,to,c
11919,travel,c
11920,to,c
11921,the,c
11922,U.S.A,c
11923,.,c
11924,I,c
11925,would,c
11926,be,c
11927,able,c
11928,to,c
11929,travel,c
11930,only,c
11931,in,c
11932,July,c
11933,because,c
11934,it,c
11935,is,c
11936,the,c
11937,only,c
11938,month,c
11939,when,c
11940,I,c
11941,do,c
11942,n't,c
11943,have,c
11944,to,c
11945,go,c
11946,to,c
11947,school,c
11948,.,c
11949,I,c
11950,would,c
11951,prefer,c
11952,to,c
11953,stay,c
11954,in,c
11955,a,c
11956,tent,c
11957,because,c
11958,as,i
11959,I,c
11960,had,c
11961,never,c
11962,slept,c
11963,in,c
11964,a,c
11965,tent,c
11966,",",c
11967,it,c
11968,would,c
11969,be,c
11970,a,c
11971,new,c
11972,experience,c
11973,for,c
11974,me,c
11975,.,c
11976,The,c
11977,two,c
11978,activities,c
11979,that,c
11980,I,c
11981,choose,i
11982,are,c
11983,:,c
11984,basketball,c
11985,and,c
11986,climbing,c
11987,.,c
11988,I,c
11989,am,c
11990,a,c
11991,very,c
11992,good,c
11993,basketball,c
11994,player,c
11995,because,c
11996,I,c
11997,have,c
11998,been,c
11999,playing,c
12000,basketball,c
12001,since,c
12002,I,c
12003,was,c
12004,six,c
12005,years,c
12006,old,c
12007,.,c
12008,By,c
12009,the,c
12010,other,c
12011,side,c
12012,",",c
12013,I,c
12014,have,c
12015,never,c
12016,climbed,c
12017,a,c
12018,mountain,c
12019,but,c
12020,I,c
12021,always,c
12022,wanted,c
12023,to,c
12024,do,c
12025,it,c
12026,.,c
12027,I,c
12028,wondered,c
12029,which,c
12030,kind,c
12031,of,c
12032,clothes,c
12033,I,c
12034,should,c
12035,take,c
12036,to,c
12037,the,c
12038,camp,c
12039,and,c
12040,I,c
12041,wanted,c
12042,to,c
12043,know,c
12044,how,c
12045,much,c
12046,money,c
12047,I,c
12048,should,c
12049,take,c
12050,.,c
12051,I,c
12052,look,c
12053,forward,c
12054,to,c
12055,knowing,c
12056,the,c
12057,date,c
12058,of,c
12059,the,c
12060,camp,c
12061,.,c
12062,Yours,c
12063,sincerely,c
12064,",",c
12065,Dear,c
12066,Kim,c
12067,",",c
12068,Thank,c
12069,you,c
12070,for,c
12071,your,c
12072,last,c
12073,letter,c
12074,.,c
12075,It,c
12076,was,c
12077,very,c
12078,interesting,c
12079,and,c
12080,I,c
12081,enjoyed,c
12082,reading,c
12083,it,c
12084,.,c
12085,As,c
12086,you,c
12087,know,c
12088,",",c
12089,I,c
12090,enjoyed,c
12091,helping,c
12092,at,c
12093,a,c
12094,pop,c
12095,concert,c
12096,last,c
12097,month,c
12098,.,c
12099,It,c
12100,was,c
12101,a,c
12102,very,c
12103,good,c
12104,experience,c
12105,and,c
12106,I,c
12107,am,c
12108,going,c
12109,to,c
12110,tell,c
12111,you,c
12112,all,c
12113,about,c
12114,it,c
12115,.,c
12116,First,c
12117,of,c
12118,all,c
12119,",",c
12120,I,c
12121,had,c
12122,to,c
12123,sell,c
12124,tickets,c
12125,for,c
12126,the,c
12127,concert,c
12128,in,c
12129,the,c
12130,street,c
12131,.,c
12132,As,c
12133,I,c
12134,sold,c
12135,all,c
12136,the,c
12137,tickets,c
12138,that,c
12139,the,c
12140,organisers,c
12141,gave,c
12142,me,c
12143,",",c
12144,I,c
12145,won,c
12146,a,c
12147,prize,c
12148,of,c
12149,ten,c
12150,pounds,c
12151,.,c
12152,Do,c
12153,n't,c
12154,ask,c
12155,me,c
12156,how,c
12157,the,c
12158,concert,c
12159,was,c
12160,!,c
12161,Because,c
12162,during,c
12163,the,c
12164,concert,c
12165,I,c
12166,was,c
12167,working,c
12168,in,c
12169,the,c
12170,kitchen,c
12171,of,c
12172,the,c
12173,stadium,c
12174,bar,c
12175,",",c
12176,preparing,c
12177,sandwiches,c
12178,.,c
12179,I,c
12180,am,c
12181,angry,c
12182,because,c
12183,I,c
12184,could,c
12185,n't,c
12186,watch,c
12187,the,c
12188,artists,c
12189,performing,c
12190,their,c
12191,songs,c
12192,.,c
12193,When,c
12194,the,c
12195,concert,c
12196,was,c
12197,finished,c
12198,",",c
12199,some,c
12200,friends,c
12201,and,c
12202,I,c
12203,went,c
12204,for,c
12205,a,c
12206,drink,c
12207,.,c
12208,It,c
12209,was,c
12210,a,c
12211,very,c
12212,important,c
12213,experience,c
12214,for,c
12215,me,c
12216,because,c
12217,I,c
12218,learnt,i
12219,all,c
12220,about,c
12221,the,c
12222,organisation,c
12223,of,c
12224,a,c
12225,pop,c
12226,concert,c
12227,.,c
12228,Looking,c
12229,forward,c
12230,to,c
12231,hearing,c
12232,from,c
12233,you,c
12234,.,c
12235,Yours,c
12236,",",c
12237,Dear,c
12238,Mr,c
12239,Robertson,c
12240,My,c
12241,name,c
12242,is,c
12243,...,c
12244,and,c
12245,I,c
12246,am,c
12247,a,c
12248,student,c
12249,representative,c
12250,.,c
12251,I,c
12252,am,c
12253,writing,c
12254,to,c
12255,you,c
12256,on,c
12257,behalf,c
12258,of,c
12259,my,c
12260,class,c
12261,concerning,c
12262,our,c
12263,trip,c
12264,to,c
12265,London,c
12266,.,c
12267,First,c
12268,of,c
12269,all,c
12270,I,c
12271,would,c
12272,like,c
12273,to,c
12274,thank,c
12275,you,c
12276,for,c
12277,organizing,c
12278,the,c
12279,programme,c
12280,.,c
12281,I,c
12282,read,c
12283,it,c
12284,and,c
12285,found,c
12286,it,c
12287,very,c
12288,good,c
12289,",",c
12290,specially,i
12291,",",c
12292,Science,c
12293,Museum,c
12294,and,c
12295,National,c
12296,Art,c
12297,Gallery,c
12298,as,c
12299,I,c
12300,am,c
12301,interested,c
12302,in,c
12303,arts,c
12304,.,c
12305,However,c
12306,",",c
12307,I,c
12308,have,c
12309,a,c
12310,great,c
12311,proposition,c
12312,for,c
12313,you,c
12314,.,c
12315,Students,c
12316,in,c
12317,my,c
12318,class,c
12319,have,c
12320,recently,c
12321,seen,c
12322,an,c
12323,advertisement,c
12324,for,c
12325,the,c
12326,London,c
12327,Fashion,c
12328,and,c
12329,Leisure,c
12330,Show,c
12331,.,c
12332,I,c
12333,thing,i
12334,it,c
12335,is,c
12336,a,c
12337,great,c
12338,opportunity,c
12339,for,c
12340,us,c
12341,",",c
12342,as,c
12343,it,c
12344,is,c
12345,at,c
12346,the,c
12347,time,c
12348,of,c
12349,our,c
12350,being,c
12351,in,c
12352,London,c
12353,and,c
12354,is,c
12355,free,c
12356,of,c
12357,charge,c
12358,for,c
12359,students,c
12360,.,c
12361,Girls,c
12362,should,c
12363,like,c
12364,to,c
12365,see,c
12366,the,c
12367,latest,c
12368,fashion,c
12369,",",c
12370,new,c
12371,make,c
12372,-,c
12373,up,c
12374,and,c
12375,interesting,c
12376,hairstyles,c
12377,.,c
12378,Boys,c
12379,are,c
12380,interested,c
12381,in,c
12382,seeing,c
12383,leisure,c
12384,and,c
12385,sportswear,c
12386,.,c
12387,I,c
12388,would,c
12389,like,c
12390,to,c
12391,suggest,c
12392,a,c
12393,change,c
12394,in,c
12395,the,c
12396,programme,c
12397,by,c
12398,giving,c
12399,up,c
12400,shopping,c
12401,and,c
12402,going,c
12403,to,c
12404,the,c
12405,London,c
12406,Fashion,c
12407,and,c
12408,Leisure,c
12409,Show,c
12410,.,c
12411,I,c
12412,hope,c
12413,you,c
12414,will,c
12415,consider,c
12416,this,c
12417,proposition,c
12418,and,c
12419,I,c
12420,am,c
12421,looking,c
12422,forward,c
12423,to,c
12424,hearing,c
12425,form,i
12426,you,c
12427,.,c
12428,Yours,c
12429,sincerely,c
12430,THE,c
12431,HOME,c
12432,OF,c
12433,THE,c
12434,FUTURE,c
12435,Home,c
12436,is,c
12437,an,c
12438,important,c
12439,element,c
12440,in,c
12441,everybody,c
12442,'s,c
12443,life,c
12444,.,c
12445,It,c
12446,gives,c
12447,you,c
12448,safety,c
12449,.,c
12450,I,c
12451,do,c
12452,not,c
12453,know,c
12454,people,c
12455,who,c
12456,would,c
12457,not,c
12458,want,c
12459,to,c
12460,have,c
12461,a,c
12462,home,c
12463,.,c
12464,We,c
12465,like,c
12466,our,c
12467,houses,c
12468,that,c
12469,is,c
12470,why,c
12471,are,i
12472,always,c
12473,trying,c
12474,to,c
12475,make,c
12476,it,c
12477,more,c
12478,comfortable,c
12479,and,c
12480,useful,c
12481,.,c
12482,I,c
12483,think,c
12484,The,c
12485,Home,c
12486,of,c
12487,the,c
12488,Future,c
12489,will,c
12490,be,c
12491,bigger,c
12492,as,c
12493,we,c
12494,will,c
12495,need,c
12496,more,c
12497,room,c
12498,for,c
12499,us,c
12500,",",c
12501,our,c
12502,belongings,c
12503,and,c
12504,interests,c
12505,.,c
12506,The,c
12507,construction,c
12508,will,c
12509,be,c
12510,more,c
12511,simple,c
12512,what,i
